Date,Person,Licor Unit,Accession,Genus,Species,Photo,Cond,Ci,Ci_Pa,Ci/Ca,Tleaf,Tair,VpdL,RH_S,PARi,PARo
5/25/2018,CC,Martin,20090438A,Zamia,pumila,10.58869026,0.178821472,293.6546131,29.8387988,0.73401697,29.14050674,28.59002876,1.170148272,73.44546509,1300,0.094255514
5/25/2018,CC,Martin,20030801A,Zamia,roezlii,7.088418531,0.086843687,257.4035787,26.15442233,0.643648507,29.64140892,28.64516068,1.59349979,65.48625946,1300,0.075323842
5/25/2018,CC,Martin,20030807A,Zamia,roezlii,6.266744009,0.06318663,230.6787337,23.43807479,0.575798862,29.46303177,28.63664436,1.60784301,64.07275391,1300,0.092097946
5/25/2018,CC,Martin,20030815A,Zamia,roezlii,6.011347834,0.053210556,209.0159619,21.23674539,0.521420898,29.53172493,28.62455559,1.653382926,63.37355042,1300,0.167656541
5/25/2018,CC,Martin,94635B,Zamia,roezlii,6.355194567,0.072210728,247.7220847,25.1556247,0.617881706,29.43341255,28.5788002,1.771890488,59.92711639,1300,0.118518956
5/28/2018,CC,Martin,95744A,Zamia,sandovallii,6.471918523,0.088777011,274.4767974,27.82985359,0.686284931,28.66909981,28.52347565,1.040548512,74.25067139,1300,0.080229431
5/28/2018,CC,Martin,95744F,Zamia,sandovallii,6.983273778,0.087802529,263.7117047,26.73999102,0.659425363,28.71383286,28.57589531,1.033469812,74.46485901,1300,0.078477688
5/25/2018,AS,Botrychium,20010794A,Zamia,skinneri,5.784244984,0.194991687,318.2811842,32.30562293,0.795104863,29.18316507,28.66223669,1.218539641,72.14334965,1300,3.48895184
5/25/2018,CC,Martin,20010798A,Zamia,skinneri,5.663236749,0.089421403,258.7193021,26.27031226,0.646994082,29.51745653,28.59611654,1.678177049,62.74919796,1300,0.780323748
5/25/2018,CC,Martin,200110825C,Zamia,skinneri,6.702223958,0.103795924,263.4680731,26.75123021,0.658941252,29.39625502,28.58389235,1.65501732,62.64231777,1300,0.783688698
5/25/2018,CC,Martin,20050524A,Zamia,skinneri,7.187685433,0.108369782,262.1576092,26.62459243,0.655628698,29.3646369,28.62441778,1.545444528,65.09545231,1300,0.794105753
5/25/2018,MO,Polystichum,20011293A,Zamia,soconuscensis,5.550957362,0.098386698,298.0819196,30.26199777,0.745169727,27.97723889,29.45225644,0.849522801,71.54769611,1300,105.607235
5/25/2018,CK,Thelypteris,20030721A,Zamia,soconuscensis,5.984999166,0.076652162,253.6954569,25.75521423,0.634364117,29.48665833,29.12462735,1.202643218,72.58843708,1300,52.56729126
5/25/2018,CK,Thelypteris,2030721XXX,Zamia,soconuscensis,6.708504003,0.092324219,269.2178409,27.33229218,0.672710381,29.66528535,29.21727872,1.187494759,73.6527071,1300,50.36866379
5/25/2018,AS,Botrychium,93954C,Zamia,soconuscensis,7.761381499,0.126919674,287.4105442,29.17322032,0.717676357,29.1718905,28.9633162,1.041312031,75.43455601,1300,52.33715057
6/1/2014,CK,Thelypteris,20031245C,Zamia,standleyi,9.632853914,0.100650545,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20031245E,Zamia,standleyi,8.737645324,0.102844453,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20031245G,Zamia,standleyi,8.197367104,0.085175585,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20031245H,Zamia,standleyi,8.372573614,0.07503522,,,,,,,,1300,
5/23/2018,CK,Botrychium,20031245H,Zamia,standleyi,7.171497924,0.092686539,266.6473594,27.13976258,0.666135944,30.72681046,29.13995552,1.177257079,80.51196289,1300,33.66423798
6/1/2014,CK,Thelypteris,76977Q,Zamia,standleyi,7.128240212,0.070983,,,,,,,,1300,
6/1/2014,CK,Thelypteris,80558A,Zamia,standleyi,7.622078169,0.06688319,,,,,,,,1300,
6/1/2014,CK,Thelypteris,93818QQ,Zamia,standleyi,6.176911915,0.061069302,,,,,,,,1300,
6/1/2014,CK,Thelypteris,93818VV,Zamia,standleyi,7.763800682,0.079610643,,,,,,,,1300,
6/1/2014,CK,Thelypteris,9495A,Zamia,standleyi,10.68289144,0.129218304,,,,,,,,1300,
5/23/2018,MO,Polystichum,9495A,Zamia,standleyi,8.195582493,0.156773549,307.1481189,31.2661586,0.767778859,28.34256172,30.25535202,0.929300835,68.04892731,1300,321.6341858
5/21/2018,CC,Martin,9495C,Zamia,standleyi,6.877665162,0.089489418,266.1979119,27.11027676,0.665379088,29.94193459,28.10743141,1.405313624,74.39622498,1300,0.071192496
6/1/2014,CK,Thelypteris,9495D,Zamia,standleyi,6.213874094,0.048076234,,,,,,,,1300,
6/1/2014,CK,Thelypteris,9496A,Zamia,standleyi,9.429046156,0.129528686,,,,,,,,1300,
5/21/2018,CC,Martin,9496A,Zamia,standleyi,9.182431828,0.125225913,271.1858095,27.61407768,0.676705459,30.10616302,28.35842133,1.435544301,73.57570648,1300,0.116384834
6/1/2014,CK,Thelypteris,9496B,Zamia,standleyi,8.068934038,0.098863582,,,,,,,,1300,
5/23/2018,AS,Thelpytris,9496B,Zamia,standleyi,9.101523883,0.111429023,257.8826206,26.25459613,0.644719636,30.29930687,27.77126694,1.318092022,80.54824066,1300,10.75257587
5/23/2018,AS,Thelpytris,95744E,Zamia,standleyi,7.905295017,0.074431511,218.1856343,22.21151131,0.545664413,30.82606506,27.83657265,1.577499832,76.8677063,1300,22.63305092
5/24/2018,AS,Thelypteris,20050052A,Zamia,variegata,7.864446222,0.154468443,307.508418,31.28528173,0.767974548,29.45710564,28.69283485,1.337769434,70.65880585,1300,18.62714767
5/24/2018,AS,Thelypteris,20050053A,Zamia,variegata,10.1651872,0.161342967,286.5645426,29.14975447,0.716061226,29.59508705,28.76462555,1.42798868,68.92236328,1300,5.315738201
5/24/2018,AS,Thelypteris,20080675A,Zamia,variegata,8.0256999,0.136068323,292.392154,29.74419253,0.730869065,29.62502734,28.67593129,1.486782883,67.98691241,1300,13.04036037
5/24/2018,AS,Thelypteris,99487G,Zamia,variegata,10.33672246,0.183932033,297.7675285,30.29440199,0.74456396,29.47693062,28.74570465,1.287495532,71.83029938,1300,12.75482178
5/24/2018,AS,Thelypteris,99789B,Zamia,variegata,8.253417973,0.141715076,293.8982059,29.89385269,0.735043857,29.73247337,28.70511436,1.564924053,66.53323364,1300,8.962759018
5/24/2018,AS,Thelypteris,9978D,Zamia,variegata,10.79707258,0.163355633,281.6017042,28.64200772,0.702965516,29.10137558,28.43907928,1.458808863,66.44161224,1300,8.923372269
5/22/2018,CK,Martin,941486CC,Zamia,vazquezii,10.49161243,0.138763853,265.927057,27.07989767,0.664467228,29.51730124,28.69104052,0.974056227,80.2432181,1300,0.105159403
5/22/2018,CK,Martin,941486K,Zamia,vazquezii,11.68506122,0.159333697,269.2000246,27.41702556,0.672981267,29.68770758,29.13418531,0.907928473,80.84181658,1300,0.044070798
5/22/2018,CK,Martin,941486L,Zamia,vazquezii,9.748784049,0.117980829,252.2771259,25.693164,0.629607329,29.98309294,29.05337763,1.026634602,80.07644717,1300,0.065779106
5/22/2018,CK,Martin,941486S,Zamia,vazquezii,8.892068213,0.134896509,282.3687405,28.75750517,0.70493018,29.88199393,29.08610392,0.993871799,80.11758486,1300,0.047225866
5/22/2018,CK,Martin,941486Z,Zamia,vazquezii,10.51248766,0.16630839,283.9091742,28.91237256,0.709032996,29.36040274,28.84477282,0.897764045,80.52935855,1300,0.061362109
5/22/2018,CK,Martin,94148U,Zamia,vazquezii,8.217730927,0.102994768,254.0329579,25.87135441,0.635300977,29.79846732,28.99602175,1.040523188,78.87181918,1300,0.039400383
